latitude,longitude,line_name,color
13.7486352,100.5633676,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7491774,100.5634829,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7512197,100.5639174,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7535398,100.5644618,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7554295,100.5648514,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7574073,100.5652491,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7584902,100.565499,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7595823,100.565785,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7602168,100.5659924,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7606219,100.5661817,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7609711,100.566347,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7612186,100.566476,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7614676,100.5666261,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7626034,100.5674376,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7637408,100.568331,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7646188,100.5690075,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7653083,100.5695778,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7659022,100.570037,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7669918,100.5708792,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7677288,100.5714518,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7681797,100.5718014,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7687625,100.572258,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7690843,100.5724809,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7694311,100.5726941,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7696931,100.5728278,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7703706,100.5730973,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7709355,100.573232,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7711092,100.573269,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7713354,100.5732922,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7723568,100.5733619,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7739604,100.5734202,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7762725,100.5735363,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7786753,100.5736593,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7807196,100.5737573,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7819188,100.5738234,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7843016,100.5739099,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7861335,100.5740056,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7878747,100.5740899,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7897865,100.5741785,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7920316,100.5742759,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7942467,100.5743844,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7959907,100.5744752,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.798225,100.5745815,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7994465,100.5746368,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8025515,100.574796,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8043988,100.574864,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.804539,100.5748427,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8047181,100.5747892,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8049985,100.5746448,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8053023,100.5745138,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8056866,100.5741903,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8059124,100.5739444,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8060682,100.5737171,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.806455,100.5730862,MRT Blue Line (Tha Phra → Lak Song),#1E398D
